gameId,rowid,trialNum,name,pResp,text,span,normalized_span,referent,flowers,color
7JSk79tktXw77agpS,272,21,Laju,8,three flowers.  Looks like poppys,three flowers.  Looks like poppys,three flowers.  Looks like poppys,8,"12:11, 11:7, 3:5, 10:4, 8:2, 2:1",red
7JSk79tktXw77agpS,273,21,Repi,12,i choose the red flowers with yellow tips,the red flowers with yellow tips,the red flowers with yellow tips,12,"12:11, 11:7, 3:5, 10:4, 8:2, 2:1",red
7JSk79tktXw77agpS,276,22,Laju,3,I chose single petal,single petal,single petal,3,"4:10, 3:9, 6:8, 11:7, 10:6, 1:4",red
7JSk79tktXw77agpS,277,22,Laju,3,yellow long skinny center,yellow long skinny center,yellow long skinny center,3,"4:10, 3:9, 6:8, 11:7, 10:6, 1:4",red
7JSk79tktXw77agpS,279,22,Minu,4,i choose the single round flower,the single round flower,the single round flower,4,"4:10, 3:9, 6:8, 11:7, 10:6, 1:4",red
7JSk79tktXw77agpS,282,23,Laju,9,I chose antenna flower.,antenna flower,antenna flower,9,"11:10, 9:9, 1:8, 8:5, 2:4, 5:2",red
7JSk79tktXw77agpS,284,23,Repi,1,gg guys,,,,"11:10, 9:9, 1:8, 8:5, 2:4, 5:2",red
7JSk79tktXw77agpS,285,23,Laju,9,just pick lol,,,,"11:10, 9:9, 1:8, 8:5, 2:4, 5:2",red
7JSk79tktXw77agpS,286,23,Minu,8,i choose the 3 flowers,the 3 flowers,the 3 flowers,8,"11:10, 9:9, 1:8, 8:5, 2:4, 5:2",red
7qCsiS5gNiMqqKAHg,9640,0,Repi,1,"Does anyone know anything about the skinny, tube-shaped flower?","skinny, tube-shaped flower","skinny, tube-shaped flower",11,"9:12, 6:9, 1:6, 3:5, 11:3, 5:1",white
7qCsiS5gNiMqqKAHg,9641,0,Laju,6,The white flower with the circular yellow center is the best for me,The white flower with the circular yellow center,The white flower with the circular yellow center,6,"9:12, 6:9, 1:6, 3:5, 11:3, 5:1",white
7qCsiS5gNiMqqKAHg,9642,0,Laju,6,thats the second lowest for me,,,,"9:12, 6:9, 1:6, 3:5, 11:3, 5:1",white
7qCsiS5gNiMqqKAHg,9644,0,Minu,9,I picked the white star flower with the yellow middle,the white star flower with the yellow middle,the white star flower with the yellow middle,9,"9:12, 6:9, 1:6, 3:5, 11:3, 5:1",white
7qCsiS5gNiMqqKAHg,9647,1,Laju,2,Minu what did you select?,,,,"10:11, 2:9, 4:8, 9:7, 12:6, 11:3",white
7qCsiS5gNiMqqKAHg,9648,1,Laju,2,I have three that are close in value,,,,"10:11, 2:9, 4:8, 9:7, 12:6, 11:3",white
7qCsiS5gNiMqqKAHg,9649,1,Repi,9,What are the values of the flowers with yellow centers?,the flowers with yellow centers,the flowers with yellow centers,4,"10:11, 2:9, 4:8, 9:7, 12:6, 11:3",white
7qCsiS5gNiMqqKAHg,9650,1,Laju,2,the white flower with the ruffled ends look the highest for me,the white flower with the ruffled ends,the white flower with the ruffled ends,2,"10:11, 2:9, 4:8, 9:7, 12:6, 11:3",white
7qCsiS5gNiMqqKAHg,9651,1,Repi,9,What about the one that looks like a 6-pointed star?,the one that looks like a 6-pointed star,the one that looks like a 6-pointed star,9,"10:11, 2:9, 4:8, 9:7, 12:6, 11:3",white
7qCsiS5gNiMqqKAHg,9652,1,Laju,2,it has a pale yellow center,a pale yellow center,a pale yellow center,2,"10:11, 2:9, 4:8, 9:7, 12:6, 11:3",white
7qCsiS5gNiMqqKAHg,9653,1,Minu,4,The triple flower with yellow star middle,The triple flower with yellow star middle,The triple flower with yellow star middle,4,"10:11, 2:9, 4:8, 9:7, 12:6, 11:3",white
7qCsiS5gNiMqqKAHg,9654,1,Laju,2,thats second highest for me,,,,"10:11, 2:9, 4:8, 9:7, 12:6, 11:3",white
7qCsiS5gNiMqqKAHg,9655,1,Laju,2,the yellow star,the yellow star,the yellow star,4,"10:11, 2:9, 4:8, 9:7, 12:6, 11:3",white
7qCsiS5gNiMqqKAHg,9656,1,Repi,9,I'll pick the white 6-pointed star flower with the yellow center,the white 6-pointed star flower with the yellow center,the white 6-pointed star flower with the yellow center,9,"10:11, 2:9, 4:8, 9:7, 12:6, 11:3",white
7qCsiS5gNiMqqKAHg,9657,1,Laju,2,ok,,,,"10:11, 2:9, 4:8, 9:7, 12:6, 11:3",white
7qCsiS5gNiMqqKAHg,9661,2,Laju,1,the purple weird looking one is the highest for me,the purple weird looking one ,the purple weird looking one ,1,"1:10, 2:9, 9:8, 4:4, 10:3, 12:2",white
7qCsiS5gNiMqqKAHg,9662,2,Minu,2,the double flower with greenish yellow middle is the one i picked,the double flower with greenish yellow middle,the double flower with greenish yellow middle,2,"1:10, 2:9, 9:8, 4:4, 10:3, 12:2",white
7qCsiS5gNiMqqKAHg,9663,2,Laju,1,oh i think that might be the same as me,,,,"1:10, 2:9, 9:8, 4:4, 10:3, 12:2",white
7qCsiS5gNiMqqKAHg,9664,2,Repi,9,I will pick the image has the 6-pointed star flower with the yellow middle,6-pointed star flower with the yellow middle,6-pointed star flower with the yellow middle,9,"1:10, 2:9, 9:8, 4:4, 10:3, 12:2",white
7qCsiS5gNiMqqKAHg,9666,2,Laju,1,the greenish yellow has some purple right?,the greenish yellow has some purple,the greenish yellow has some purple,1,"1:10, 2:9, 9:8, 4:4, 10:3, 12:2",white
7qCsiS5gNiMqqKAHg,9667,2,Minu,2,i didn't do the purple one,the purple one,the purple one,1,"1:10, 2:9, 9:8, 4:4, 10:3, 12:2",white
7qCsiS5gNiMqqKAHg,9668,2,Laju,1,oh ok,,,,"1:10, 2:9, 9:8, 4:4, 10:3, 12:2",white
7qCsiS5gNiMqqKAHg,9669,2,Minu,2,yes,,,,"1:10, 2:9, 9:8, 4:4, 10:3, 12:2",white
7qCsiS5gNiMqqKAHg,9672,3,Minu,11,tulip looking ones,tulip looking ones,tulip looking ones,11,"11:12, 12:6, 2:5, 7:4, 6:2, 1:1",white
7qCsiS5gNiMqqKAHg,9673,3,Repi,12,What is the value of the thin tube flowers?,the thin tube flowers,the thin tube flowers,11,"11:12, 12:6, 2:5, 7:4, 6:2, 1:1",white
7qCsiS5gNiMqqKAHg,9674,3,Laju,2,the tulip is highest for me too,the tulip,the tulip,11,"11:12, 12:6, 2:5, 7:4, 6:2, 1:1",white
7qCsiS5gNiMqqKAHg,9675,3,Minu,11,the highest,,,,"11:12, 12:6, 2:5, 7:4, 6:2, 1:1",white
7qCsiS5gNiMqqKAHg,9676,3,Repi,12,And the one that has thick waxy petals with pink in the center?,the one that has thick waxy petals with pink in the center,the one that has thick waxy petals with pink in the center,7,"11:12, 12:6, 2:5, 7:4, 6:2, 1:1",white
7qCsiS5gNiMqqKAHg,9677,3,Laju,2,i can pick the two ruffle ones again,the two ruffle ones,the two ruffle ones,2,"11:12, 12:6, 2:5, 7:4, 6:2, 1:1",white
7qCsiS5gNiMqqKAHg,9678,3,Laju,2,thats the second highest for me,,,,"11:12, 12:6, 2:5, 7:4, 6:2, 1:1",white
7qCsiS5gNiMqqKAHg,9679,3,Laju,2,the pink center is low for me,the pink center,the pink center,7,"11:12, 12:6, 2:5, 7:4, 6:2, 1:1",white
7qCsiS5gNiMqqKAHg,9680,3,Repi,12,"Okay, I'll pick the one that only has 4 visible petals and the center has several long stems",the one that only has 4 visible petals and the center has several long stems,the one that only has 4 visible petals and the center has several long stems,12,"11:12, 12:6, 2:5, 7:4, 6:2, 1:1",white
7qCsiS5gNiMqqKAHg,9682,3,Laju,2,minu are you picking tulip?,tulip,tulip,11,"11:12, 12:6, 2:5, 7:4, 6:2, 1:1",white
7qCsiS5gNiMqqKAHg,9683,3,Minu,11,yes,,,,"11:12, 12:6, 2:5, 7:4, 6:2, 1:1",white
7qCsiS5gNiMqqKAHg,9684,3,Laju,2,ok,,,,"11:12, 12:6, 2:5, 7:4, 6:2, 1:1",white
7qCsiS5gNiMqqKAHg,9687,4,Repi,1,I'm going to pick the green and purple center,the green and purple center,the green and purple center,1,"8:11, 1:9, 10:7, 7:6, 11:5, 3:4",white
7qCsiS5gNiMqqKAHg,9688,4,Repi,1,"Minu, what have you picked?",,,,"8:11, 1:9, 10:7, 7:6, 11:5, 3:4",white
7qCsiS5gNiMqqKAHg,9689,4,Minu,10,i picked the sideways white one with a tiny yellow middle and a very small amount of purpole on the stem,the sideways white one with a tiny yellow middle and a very small amount of purpole on the,the sideways white one with a tiny yellow middle and a very small amount of purpole on the,10,"8:11, 1:9, 10:7, 7:6, 11:5, 3:4",white
7qCsiS5gNiMqqKAHg,9691,4,Laju,8,ok. i have one with pinkish center and little small circles coming out,one with pinkish center and little small circles coming out,one with pinkish center and little small circles coming out,8,"8:11, 1:9, 10:7, 7:6, 11:5, 3:4",white
7qCsiS5gNiMqqKAHg,9694,5,Minu,6,the ruffly white flower with a furry yellow center,the ruffly white flower with a furry yellow center,the ruffly white flower with a furry yellow center,6,"6:12, 12:6, 11:5, 10:4, 5:3, 3:2",white
7qCsiS5gNiMqqKAHg,9695,5,Repi,10,What's the value of the snapdragons?,the snapdragons,the snapdragons,3,"6:12, 12:6, 11:5, 10:4, 5:3, 3:2",white
7qCsiS5gNiMqqKAHg,9696,5,Repi,10,There are 4 of them and they have yellow centers,4 of them and they have yellow centers,4 of them and they have yellow centers,3,"6:12, 12:6, 11:5, 10:4, 5:3, 3:2",white
7qCsiS5gNiMqqKAHg,9697,5,Laju,12,i have a white one with four clear petals,a white one with four clear petals,a white one with four clear petals,12,"6:12, 12:6, 11:5, 10:4, 5:3, 3:2",white
7qCsiS5gNiMqqKAHg,9698,5,Laju,12,its small,its small,its small,12,"6:12, 12:6, 11:5, 10:4, 5:3, 3:2",white
7qCsiS5gNiMqqKAHg,9699,5,Laju,12,and only one,only one,only one,12,"6:12, 12:6, 11:5, 10:4, 5:3, 3:2",white
7qCsiS5gNiMqqKAHg,9700,5,Repi,10,I don't have the value for your flower,,,,"6:12, 12:6, 11:5, 10:4, 5:3, 3:2",white
7qCsiS5gNiMqqKAHg,9701,5,Laju,12,ok,,,,"6:12, 12:6, 11:5, 10:4, 5:3, 3:2",white
7qCsiS5gNiMqqKAHg,9702,5,Repi,10,Do you have the value for the snapdragons?,the snapdragons,the snapdragons,3,"6:12, 12:6, 11:5, 10:4, 5:3, 3:2",white
7qCsiS5gNiMqqKAHg,9703,5,Laju,12,which is that,,,,"6:12, 12:6, 11:5, 10:4, 5:3, 3:2",white
7qCsiS5gNiMqqKAHg,9704,5,Laju,12,the snapdragon,the snapdragon,the snapdragon,3,"6:12, 12:6, 11:5, 10:4, 5:3, 3:2",white
7qCsiS5gNiMqqKAHg,9705,5,Repi,10,4 small flowers with yellow centers,4 small flowers with yellow centers,4 small flowers with yellow centers,3,"6:12, 12:6, 11:5, 10:4, 5:3, 3:2",white
7qCsiS5gNiMqqKAHg,9706,5,Laju,12,i dont see that,,,,"6:12, 12:6, 11:5, 10:4, 5:3, 3:2",white
7qCsiS5gNiMqqKAHg,9707,5,Repi,10,"Minu, do you see either value?",,,,"6:12, 12:6, 11:5, 10:4, 5:3, 3:2",white
7qCsiS5gNiMqqKAHg,9708,5,Laju,12,theres one with four but its low,one with four,one with four,3,"6:12, 12:6, 11:5, 10:4, 5:3, 3:2",white
7qCsiS5gNiMqqKAHg,9710,5,Repi,10,Which did you select?,,,,"6:12, 12:6, 11:5, 10:4, 5:3, 3:2",white
7qCsiS5gNiMqqKAHg,9711,5,Laju,12,the single white flower,the single white flower,the single white flower,12,"6:12, 12:6, 11:5, 10:4, 5:3, 3:2",white
7qCsiS5gNiMqqKAHg,9712,5,Laju,12,with four petals,with four petals,with four petals,12,"6:12, 12:6, 11:5, 10:4, 5:3, 3:2",white
7qCsiS5gNiMqqKAHg,9716,6,Repi,2,I selected the two ruffle-y flowers,the two ruffle-y flowers,the two ruffle-y flowers,2,"2:10, 3:9, 4:7, 5:5, 6:2, 12:1",white
7qCsiS5gNiMqqKAHg,9717,6,Laju,4,wok was about to pick that lol,,,,"2:10, 3:9, 4:7, 5:5, 6:2, 12:1",white
7qCsiS5gNiMqqKAHg,9718,6,Laju,4,glad i didnt,,,,"2:10, 3:9, 4:7, 5:5, 6:2, 12:1",white
7qCsiS5gNiMqqKAHg,9719,6,Minu,3,i did the 3 on the stem,the 3 on the stem,the 3 on the stem,3,"2:10, 3:9, 4:7, 5:5, 6:2, 12:1",white
7qCsiS5gNiMqqKAHg,9720,6,Minu,3,long one,long one,long one,3,"2:10, 3:9, 4:7, 5:5, 6:2, 12:1",white
7qCsiS5gNiMqqKAHg,9724,7,Minu,8,pink furry one,pink furry one,pink furry one,8,"2:12, 8:9, 9:7, 1:6, 7:2, 3:1",white
7qCsiS5gNiMqqKAHg,9725,7,Repi,8,Same,,,,"2:12, 8:9, 9:7, 1:6, 7:2, 3:1",white
7qCsiS5gNiMqqKAHg,9727,8,Minu,7,white waxy one with tiny pink middle,white waxy one with tiny pink middle,white waxy one with tiny pink middle,7,"7:12, 9:9, 3:8, 12:6, 10:2, 6:1",white
7qCsiS5gNiMqqKAHg,9729,8,Repi,3,I'm going to pick the snapdragons,the snapdragons,the snapdragons,3,"7:12, 9:9, 3:8, 12:6, 10:2, 6:1",white
7qCsiS5gNiMqqKAHg,9732,9,Laju,11,tulips,tulips,tulips,11,"12:10, 5:7, 11:6, 10:5, 6:2, 1:1",white
7qCsiS5gNiMqqKAHg,9733,9,Repi,12,White flower with 4 petals,White flower with 4 petals,White flower with 4 petals,12,"12:10, 5:7, 11:6, 10:5, 6:2, 1:1",white
7qCsiS5gNiMqqKAHg,9737,10,Laju,8,pink furry,pink furry,pink furry,8,"8:11, 6:9, 7:6, 5:3, 4:2, 3:1",white
7qCsiS5gNiMqqKAHg,9739,10,Minu,6,white ruffly with yellow furry middle,white ruffly with yellow furry middle,white ruffly with yellow furry middle,6,"8:11, 6:9, 7:6, 5:3, 4:2, 3:1",white
7qCsiS5gNiMqqKAHg,9741,10,Repi,7,waxy pink,waxy pink,waxy pink,7,"8:11, 6:9, 7:6, 5:3, 4:2, 3:1",white
7qCsiS5gNiMqqKAHg,9743,11,Laju,2,white ruffle,white ruffle,white ruffle,2,"2:10, 4:9, 1:8, 8:7, 5:6, 12:2",white
7qCsiS5gNiMqqKAHg,9744,11,Repi,4,yellow star middle,yellow star middle,yellow star middle,4,"2:10, 4:9, 1:8, 8:7, 5:6, 12:2",white
7qCsiS5gNiMqqKAHg,9746,11,Laju,2,2 white ruffle,2 white ruffle,2 white ruffle,2,"2:10, 4:9, 1:8, 8:7, 5:6, 12:2",white
7qCsiS5gNiMqqKAHg,9749,12,Laju,12,single white with four petals,single white with four petals,single white with four petals,12,"12:10, 7:8, 10:6, 2:3, 4:2, 1:1",white
7qCsiS5gNiMqqKAHg,9751,12,Repi,7,waxy petals,waxy petals,waxy petals,7,"12:10, 7:8, 10:6, 2:3, 4:2, 1:1",white
7qCsiS5gNiMqqKAHg,9755,13,Repi,7,waxy petals,waxy petals,waxy petals,7,"7:10, 5:9, 12:7, 10:6, 2:4, 11:1",white
7qCsiS5gNiMqqKAHg,9756,13,Minu,5,white with green middle,white with green middle,white with green middle,5,"7:10, 5:9, 12:7, 10:6, 2:4, 11:1",white
7qCsiS5gNiMqqKAHg,9758,13,Minu,5,3 of them,3 of them,3 of them,5,"7:10, 5:9, 12:7, 10:6, 2:4, 11:1",white
7qCsiS5gNiMqqKAHg,9760,14,Laju,8,pink furry,pink furry,pink furry,8,"8:11, 1:9, 7:7, 5:5, 3:3, 9:2",white
7qCsiS5gNiMqqKAHg,9761,14,Minu,1,purple,purple,purple,1,"8:11, 1:9, 7:7, 5:5, 3:3, 9:2",white
7qCsiS5gNiMqqKAHg,9764,14,Repi,7,waxy petals,waxy petals,waxy petals,7,"8:11, 1:9, 7:7, 5:5, 3:3, 9:2",white
7qCsiS5gNiMqqKAHg,9766,15,Repi,12,4 petals,4 petals,4 petals,12,"12:10, 5:9, 2:7, 10:4, 4:3, 6:2",white
7qCsiS5gNiMqqKAHg,9768,15,Laju,5,white with green center,white with green center,white with green center,5,"12:10, 5:9, 2:7, 10:4, 4:3, 6:2",white
7qCsiS5gNiMqqKAHg,9771,16,Repi,1,purple and green center,purple and green center,purple and green center,1,"6:10, 1:9, 3:8, 8:6, 11:5, 2:1",white
7qCsiS5gNiMqqKAHg,9773,16,Minu,6,yellow furry middle,yellow furry middle,yellow furry middle,6,"6:10, 1:9, 3:8, 8:6, 11:5, 2:1",white
7qCsiS5gNiMqqKAHg,9776,17,Repi,10,purple stem,purple stem,purple stem,10,"7:10, 2:8, 10:7, 4:5, 3:3, 6:2",white
7qCsiS5gNiMqqKAHg,9777,17,Laju,7,wacy with pink center,wacy with pink center,wacy with pink center,7,"7:10, 2:8, 10:7, 4:5, 3:3, 6:2",white
7qCsiS5gNiMqqKAHg,9779,17,Laju,7,waxy,waxy,waxy,7,"7:10, 2:8, 10:7, 4:5, 3:3, 6:2",white
7qCsiS5gNiMqqKAHg,9782,18,Laju,8,pink furry,pink furry,pink furry,8,"8:11, 4:9, 6:8, 5:5, 11:4, 1:2",white
7qCsiS5gNiMqqKAHg,9784,18,Minu,4,3 flowers with yellow star center,3 flowers with yellow star center,3 flowers with yellow star center,4,"8:11, 4:9, 6:8, 5:5, 11:4, 1:2",white
7qCsiS5gNiMqqKAHg,9787,19,Minu,11,tulips,tulips,tulips,11,"9:10, 11:9, 10:7, 7:5, 3:3, 2:2",white
7qCsiS5gNiMqqKAHg,9789,19,Repi,9,6-point,6-point,6-point,9,"9:10, 11:9, 10:7, 7:5, 3:3, 2:2",white
7qCsiS5gNiMqqKAHg,9792,20,Minu,9,6 point,6 point,6 point,9,"9:11, 1:8, 10:7, 8:5, 4:3, 5:2",white
7qCsiS5gNiMqqKAHg,9793,20,Repi,1,purple and green center,purple and green center,purple and green center,1,"9:11, 1:8, 10:7, 8:5, 4:3, 5:2",white
7qCsiS5gNiMqqKAHg,9797,21,Minu,6,furry center,furry center,furry center,6,"6:10, 3:7, 10:6, 11:4, 7:2, 1:1",white
7qCsiS5gNiMqqKAHg,9798,21,Repi,10,purple stem,purple stem,purple stem,10,"6:10, 3:7, 10:6, 11:4, 7:2, 1:1",white
7qCsiS5gNiMqqKAHg,9802,22,Laju,8,pink furry,pink furry,pink furry,8,"8:11, 3:8, 4:7, 9:5, 10:4, 5:3",white
7qCsiS5gNiMqqKAHg,9804,22,Repi,3,snapdragons,snapdragons,snapdragons,3,"8:11, 3:8, 4:7, 9:5, 10:4, 5:3",white
7qCsiS5gNiMqqKAHg,9807,23,Laju,12,single white,single white,single white,12,"11:10, 9:8, 12:7, 3:5, 1:3, 7:1",white
7qCsiS5gNiMqqKAHg,9808,23,Minu,11,tulips,tulips,tulips,11,"11:10, 9:8, 12:7, 3:5, 1:3, 7:1",white
7qCsiS5gNiMqqKAHg,9810,23,Repi,9,6-point,6-point,6-point,9,"11:10, 9:8, 12:7, 3:5, 1:3, 7:1",white
8dDG6frr5JfsMjmTD,2498,0,Repi,9,The flower with thin pointy petals is the best for me.,The flower with thin pointy petals,The flower with thin pointy petals,9,"6:12, 9:9, 12:6, 2:3, 7:2, 3:1",purple
8dDG6frr5JfsMjmTD,2499,0,Laju,6,the 2 small lilac flowers are best for me,the 2 small lilac flowers,the 2 small lilac flowers,6,"6:12, 9:9, 12:6, 2:3, 7:2, 3:1",purple
8dDG6frr5JfsMjmTD,2500,0,Repi,9,I will choose the one I said and Laju can choose the lilacs. What is best for Minu?,the lilacs,the lilacs,6,"6:12, 9:9, 12:6, 2:3, 7:2, 3:1",purple
8dDG6frr5JfsMjmTD,2502,0,Minu,6,Ok so that meant the purple flower that was a spinning center,the purple flower that was a spinning center,the purple flower that was a spinning center,6,"6:12, 9:9, 12:6, 2:3, 7:2, 3:1",purple
8dDG6frr5JfsMjmTD,2505,1,Laju,1,pink flower with three white petals pointing upwards is best for me,pink flower with three white petals pointing upwards,pink flower with three white petals pointing upwards,1,"1:12, 9:8, 5:6, 10:5, 3:3, 8:1",purple
8dDG6frr5JfsMjmTD,2506,1,Repi,9,The flower with a hexagon petal is really good for me. The picture with no green leafs,The flower with a hexagon petal The picture with no green leafs,The flower with a hexagon petal The picture with no green leafs,10,"1:12, 9:8, 5:6, 10:5, 3:3, 8:1",purple
8dDG6frr5JfsMjmTD,2507,1,Repi,9,I think thats the same for me,,,,"1:12, 9:8, 5:6, 10:5, 3:3, 8:1",purple
8dDG6frr5JfsMjmTD,2508,1,Laju,1,"yes thats the same, i will choose again",,,,"1:12, 9:8, 5:6, 10:5, 3:3, 8:1",purple
8dDG6frr5JfsMjmTD,2509,1,Repi,9,The same one I selected last time is also good,,,,"1:12, 9:8, 5:6, 10:5, 3:3, 8:1",purple
8dDG6frr5JfsMjmTD,2510,1,Repi,9,You can select the one you mentioned and I will select the same as last time.,,,,"1:12, 9:8, 5:6, 10:5, 3:3, 8:1",purple
8dDG6frr5JfsMjmTD,2511,1,Laju,1,you select the one you chose last time,,,,"1:12, 9:8, 5:6, 10:5, 3:3, 8:1",purple
8dDG6frr5JfsMjmTD,2513,1,Laju,1,yes ok,,,,"1:12, 9:8, 5:6, 10:5, 3:3, 8:1",purple
8dDG6frr5JfsMjmTD,2514,1,Minu,9,The flower that has darker purple spots surrounded by green is best fo,The flower that has darker purple spots surrounded by green,The flower that has darker purple spots surrounded by green,9,"1:12, 9:8, 5:6, 10:5, 3:3, 8:1",purple
8dDG6frr5JfsMjmTD,2517,2,Repi,5,The flowers with a dark spot on the bottom petal is best for me.,The flowers with a dark spot on the bottom petal,The flowers with a dark spot on the bottom petal,5,"9:10, 5:9, 8:6, 12:5, 1:4, 3:2",purple
8dDG6frr5JfsMjmTD,2518,2,Laju,9,the single flower with two tone is good for me,the single flower with two tone,the single flower with two tone,9,"9:10, 5:9, 8:6, 12:5, 1:4, 3:2",purple
8dDG6frr5JfsMjmTD,2519,2,Laju,9,my flower has green leaves on the left side,my flower has green leaves on the left side,my flower has green leaves on the left side,9,"9:10, 5:9, 8:6, 12:5, 1:4, 3:2",purple
8dDG6frr5JfsMjmTD,2520,2,Repi,5,I will select the three flowers with the dark spot on the bottom petals.,the three flowers with the dark spot on the bottom petals,the three flowers with the dark spot on the bottom petals,5,"9:10, 5:9, 8:6, 12:5, 1:4, 3:2",purple
8dDG6frr5JfsMjmTD,2521,2,Minu,1,Ok so the group of smaller flowers without green,the group of smaller flowers without green,the group of smaller flowers without green,1,"9:10, 5:9, 8:6, 12:5, 1:4, 3:2",purple
8dDG6frr5JfsMjmTD,2522,2,Laju,9,yes ok,,,,"9:10, 5:9, 8:6, 12:5, 1:4, 3:2",purple
8dDG6frr5JfsMjmTD,2526,3,Repi,2,"The two flowers close together are really good for me, I will select them.",The two flowers close together,The two flowers close together,2,"2:12, 1:9, 6:8, 3:5, 11:2, 5:1",purple
8dDG6frr5JfsMjmTD,2527,3,Repi,2,With white house siding to the left of them,With white house siding to the left of them,With white house siding to the left of them,2,"2:12, 1:9, 6:8, 3:5, 11:2, 5:1",purple
8dDG6frr5JfsMjmTD,2528,3,Laju,1,ok,,,,"2:12, 1:9, 6:8, 3:5, 11:2, 5:1",purple
8dDG6frr5JfsMjmTD,2529,3,Repi,2,"Minu, select the petals that point up with no green",the petals that point up with no green,the petals that point up with no green,1,"2:12, 1:9, 6:8, 3:5, 11:2, 5:1",purple
8dDG6frr5JfsMjmTD,2530,3,Repi,2,"Laju, the spiral flowers are good again",the spiral flowers,the spiral flowers,6,"2:12, 1:9, 6:8, 3:5, 11:2, 5:1",purple
8dDG6frr5JfsMjmTD,2533,3,Laju,1,i will go for the two flowers where the left side is partially coveres by leaves,the two flowers where the left side is partially coveres by leaves,the two flowers where the left side is partially covered by leaves,6,"2:12, 1:9, 6:8, 3:5, 11:2, 5:1",purple
8dDG6frr5JfsMjmTD,2534,3,Repi,2,Perfect,,,,"2:12, 1:9, 6:8, 3:5, 11:2, 5:1",purple
8dDG6frr5JfsMjmTD,2536,4,Laju,6,the spiral are good for me,the spiral,the spiral,6,"6:11, 12:9, 4:8, 10:6, 8:4, 9:1",purple
8dDG6frr5JfsMjmTD,2537,4,Repi,4,I will choose the fuzzy looking flower,the fuzzy looking flower,the fuzzy looking flower,4,"6:11, 12:9, 4:8, 10:6, 8:4, 9:1",purple
8dDG6frr5JfsMjmTD,2538,4,Minu,12,I will select the single flower in the green leaf,the single flower in the green leaf,the single flower in the green leaf,12,"6:11, 12:9, 4:8, 10:6, 8:4, 9:1",purple
8dDG6frr5JfsMjmTD,2542,5,Laju,10,the bell shaped flowers are good for me,the bell shaped flowers,the bell shaped flowers,10,"10:12, 11:7, 1:6, 6:5, 9:4, 7:1",purple
